,SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA
621,COC(=O)[C@@H]1COCCN1,mol621,OK,145.15800000000002,-0.8521999999999998,1,4,47.56
622,Cc1ccc(cc1F)C(=O)N2CCSc3c2cccc3,mol622,OK,287.359,3.8866200000000024,0,2,20.310000000000002
623,c1c(c(cnc1Cl)C(=O)Cl)Cl,mol623,Filter2_acyl_phosphyl_sulfonyl_halide > 0,210.447,2.7674000000000003,0,2,29.96
624,C1C[C@@]2(CCC=CC2)OC1,mol624,OK,138.20999999999998,2.2757000000000005,0,1,9.23
625,c1cc(sc1)c2[nH]c3cc(ccc3n2)C#N,mol625,OK,225.27599999999998,3.163080000000001,1,3,52.47
626,Cc1c(nc(nn1)O)N/N=C/c2ccccc2Br,mol626,Filter9_metal > 0,308.139,2.0941199999999998,2,6,83.29
627,Cc1ccc(nc1CN)Cl,mol627,Filter94_2_halo_pyridine > 0,156.61600000000004,1.5021200000000001,1,2,38.91
628,c1ccc(c(c1)c2c(c[nH]n2)C(=O)N3CCS(=O)(=O)CC3)Cl,mol628,OK,339.8040000000001,1.6006999999999998,1,4,83.13
629,c1cc(cc(c1)Cl)N/N=C/c2c(cccc2Cl)F,mol629,OK,283.133,4.578500000000001,1,2,24.39
630,CC(C)(C)c1nc(c(o1)Sc2ccc(cc2)F)C#N,mol630,OK,276.336,4.134080000000003,0,4,49.82
631,Cc1ccc(o1)[C@H]2COCCN2,mol631,OK,167.208,1.2489199999999998,1,3,34.4
632,c1ccc2c(c1)C(=O)N(S2(=O)=O)C/C=C/CBr,mol632,Filter3_allyl_halide > 0,316.17599999999993,1.7822,0,3,54.45
633,c1cc(c(c(c1)Cl)O)[C@H]2CCN2,mol633,OK,183.63799999999998,2.0799999999999996,2,2,32.26
634,CC(C)N1CCC[C@]2(C1=O)CCN(C2)C(=O)c3ccc(=O)n(c3)C,mol634,Filter82_pyridinium > 0,331.41600000000005,1.2484,0,4,62.620000000000005
635,CCOc1ccc(cc1/C=C\2/C(=O)NC(=S)S2)Cl,mol635,OK,299.804,3.227500000000002,1,4,38.33
636,Cc1ccc2c(c1)CCCN2C(=O)c3cnn4c3OCCC4,mol636,OK,297.3580000000001,2.5670200000000003,0,4,47.36
637,c1ccn2cc(nc2c1)/C(=N/O)/N,mol637,OK,176.17899999999997,0.4287999999999999,2,4,75.91
638,CN1[C@@H]2CC[C@H]1CNC2,mol638,OK,126.203,0.052399999999999836,1,2,15.27
639,c1cc2c(cc1Cl)sc(n2)NC(=O)c3cnn4c3OCCC4,mol639,OK,334.7880000000002,3.181000000000001,1,6,69.04
640,Cc1c(sc(n1)N/N=C/c2ccc(cc2Cl)Cl)C,mol640,OK,300.21400000000006,4.512740000000001,1,4,37.28
641,CC(C)COc1cc(c(cc1Br)N)N,mol641,Filter9_metal > 0,259.147,2.6483,2,3,61.269999999999996
642,CC(=O)Nc1cc(ccc1OC)F,mol642,OK,183.18199999999996,1.7926999999999997,1,2,38.33
643,c1ccnc(c1)OS(=O)(=O)c2ccc(cc2)F,mol643,OK,253.25399999999996,1.9884,0,4,56.26
644,Cc1cs/c(=N\C(=O)c2c(c3cccc4c3n(c2=O)CCC4)O)/[nH]1,mol644,Filter82_pyridinium > 0,341.3920000000001,2.0924199999999993,2,5,87.44999999999999
645,CN1CCC[C@]2(C1=O)CCN(C2)c3ccc(cn3)C(F)(F)F,mol645,OK,313.323,2.5491,0,3,36.440000000000005
646,c1cc(c(cc1[C@@H]2CCN2)O)O,mol646,OK,165.192,1.1321999999999994,3,3,52.489999999999995
647,C[N@](C1CNC1)C2COC2,mol647,OK,142.20199999999997,-0.7111999999999992,1,3,24.5
648,COc1c(cc(cc1N)Br)C(=O)OC,mol648,Filter9_metal > 0,260.087,1.8265,1,4,61.55
649,C[C@H](c1cccn1C)N,mol649,OK,124.187,1.0448000000000002,1,2,30.95
650,CCCC(=O)N1CCOc2c1cc(cc2)C,mol650,OK,219.284,2.5205200000000003,0,2,29.540000000000003
651,c1c(cc(cc1OC(F)(F)F)F)C(=O)O,mol651,OK,224.10899999999998,2.4225000000000003,1,2,46.53
652,CC1([C@@]2(CC[C@]1(C(=O)OC2=O)C(=O)N)CBr)C,mol652,Filter9_metal > 0,304.14,0.7428,1,4,86.46000000000001
653,Cn1cc(c(n1)C(=O)OC)I,mol653,Filter9_metal > 0,266.038,0.8113,0,4,44.120000000000005
654,c1cc2c(cc1OC(F)(F)F)[nH]c(=O)[nH]2,mol654,OK,218.134,1.7547999999999995,2,2,57.88
655,Cc1cccc2c1n(c(n2)[C@@H](C)N)c3ccccc3,mol655,OK,251.33300000000003,3.353620000000001,1,3,43.84
656,Cc1cccc(c1)N/N=C/c2ccc(c(c2)Cl)Cl,mol656,OK,279.17,4.747820000000003,1,2,24.39
657,c1cc(c(cc1I)Br)C(=O)O,mol657,Filter9_metal > 0,326.915,2.751900000000001,1,1,37.3
658,COCC(=O)N1CCO[C@@H]2[C@H]1CNC2,mol658,OK,200.238,-1.167999999999998,1,4,50.8
659,Cc1ccc(cc1)N=Nc2c[nH]c3c2cccc3,mol659,Filter5_azo > 0,235.29000000000005,4.891720000000003,1,2,40.51
660,c1ccc2c(c1)c(c[nH]2)N=Nc3ccc4c(c3)cccn4,mol660,Filter5_azo > 0,272.311,5.131500000000003,1,3,53.4
661,c1c(cc(cc1Cl)Br)OC(F)(F)Cl,mol661,Filter9_metal > 0,291.90599999999995,4.2704,0,1,9.23
662,CCOc1cc(cc(c1F)F)CO,mol662,OK,188.17299999999994,1.8558,1,2,29.46
663,C=CCN1C(=O)/C(=C\c2ccc(cc2)Br)/C(=NC1=O)O,mol663,Filter9_metal > 0,335.15700000000004,2.9372000000000016,1,2,69.97
664,Cc1ccc2c(n1)N(CCC2=O)C(=O)OC(C)(C)C,mol664,OK,262.30899999999997,2.7179200000000012,0,4,59.5
665,Cc1c(cc(c(=O)[nH]1)C#N)C(=O)N2CC[C@]3(C2)CCCN(C3=O)C,mol665,OK,328.37200000000007,0.6395,1,4,97.26999999999998
666,c1csc(n1)C(=O)c2cc(c(cc2F)F)F,mol666,OK,243.20899999999997,2.7914000000000003,0,3,29.96
667,c1ccc2c(c1)ncn2/N=C/c3c(nc4n3ccs4)Cl,mol667,OK,301.76199999999994,3.2811000000000012,0,6,47.480000000000004
668,c1cc(ccc1C(=O)O)N/N=C/2\C(=NC(=NC2=O)O)N,mol668,OK,275.224,-0.035899999999999765,4,6,149.73
669,c1c(cc(c(c1Cl)I)Cl)OC(F)(F)F,mol669,Filter9_metal > 0,356.896,4.4966,0,1,9.23
670,c1cc(c(c(c1[N+](=O)[O-])OC(F)(F)Cl)F)F,mol670,OK,259.542,3.0409000000000006,0,3,52.370000000000005
671,Cc1ccc(cc1F)C(=O)N2CCCc3c2cc(cc3)F,mol671,OK,287.30899999999997,3.866220000000003,0,1,20.310000000000002
672,c1c(cc(c(c1F)[C@@H]2CCN2)F)Cl,mol672,OK,203.619,2.6526000000000005,1,1,12.03
673,Cn1c2c(nc1N/N=C/c3ccccc3Cl)n(c(=O)nc2O)C,mol673,Filter82_pyridinium > 0,332.7510000000001,1.4719999999999995,2,8,97.33000000000001
674,c1c(cnc(n1)N2CCC[C@@]3(C2)CCN(C3)C(=O)C4CC=CC4)F,mol674,OK,330.40700000000004,2.4008000000000003,0,4,49.330000000000005
675,C1C[C@H]2CNC[C@@H]1N2,mol675,OK,112.17599999999999,-0.2898,2,2,24.06
676,COc1c(ccc(c1F)F)O,mol676,OK,160.11899999999997,1.679,1,2,29.46
677,Cc1c(sc(n1)N/N=C/c2c3ccccc3ccc2O)C,mol677,OK,297.3830000000001,4.064740000000002,2,5,57.510000000000005
678,Cc1cc(c(c(=O)o1)/C=N/c2ccc(cc2)I)O,mol678,Filter9_metal > 0,355.13100000000003,3.009020000000002,1,4,62.8
679,Cc1ccc(cc1)/C=N/Nc2c(nc3ccccc3n2)C,mol679,OK,276.343,3.6926400000000017,1,4,50.17
680,CC(C)COc1cc(ccc1F)S,mol680,Filter74_thiol > 0,200.278,3.1492000000000027,1,2,9.23
681,c1cc(c(cc1c2ccc(cc2O)F)[N+](=O)[O-])C(=O)O,mol681,OK,277.207,2.804700000000001,2,4,100.67
682,C(C(=O)O)N1C(=O)C(=C(C1=O)Cl)Cl,mol682,OK,223.999,0.12899999999999995,1,3,74.68
683,Cc1cc(n(n1)Cc2cccc(c2)Cl)N,mol683,OK,221.69100000000003,2.4754199999999997,1,3,43.84
684,c1csc(c1S(=O)(=O)N)[N+](=O)[O-],mol684,OK,208.21999999999997,0.30369999999999997,1,5,103.3
685,c1c(c(cc(c1Cl)Cl)OC(F)(F)Cl)[N+](=O)[O-],mol685,OK,292.452,4.0695,0,3,52.370000000000005
686,C[N@]1C[C@H]2CC[C@@H]1CN(C2)C(=O)Cc3ccsc3,mol686,OK,264.394,1.8431999999999995,0,3,23.55
687,Cc1cc(ccc1Br)C(=O)Nc2ccccc2,mol687,Filter9_metal > 0,290.16,4.009820000000002,1,1,29.1
688,COc1cccc2c1cncc2,mol688,OK,159.188,2.2434000000000003,0,2,22.12
689,c1c([nH][nH]c1=O)CN,mol689,OK,113.12,-0.8383,3,2,74.67
690,Cc1c(c(=O)[nH]c(n1)C)CC(=O)N2CCc3c(nc[nH]3)C2,mol690,OK,287.323,0.23723999999999973,2,4,94.74000000000001
691,C1CCC(C1)C[N@@]2CC[C@@]23CCCNC3,mol691,OK,208.349,2.0045,1,2,15.27
692,c1cc(cc(c1)Cl)N/N=C/c2ccc(cc2)Br,mol692,Filter9_metal > 0,309.594,4.5485000000000015,1,2,24.39
693,c1ccc(c(c1)/C=N/Nc2nc3ccccc3o2)Br,mol693,Filter9_metal > 0,316.158,4.0363000000000016,1,4,50.42
694,CCN1C[C@@]2(CCCCN2C(=O)c3ccccn3)CC1=O,mol694,OK,287.3630000000001,1.6987,0,3,53.51
695,Cc1c(c(on1)C)N=Nc2ccc(cc2)OC,mol695,Filter5_azo > 0,231.25500000000002,3.7154400000000027,0,5,59.980000000000004
696,CN1CCC[C@]2(C1=O)CCN(C2)c3cccc(n3)C(F)(F)F,mol696,OK,313.323,2.5491,0,3,36.440000000000005
697,c1cc(sc1C(=O)CN2C(=O)C3(CCCC3)NC2=O)Br,mol697,Filter9_metal > 0,357.2289999999999,2.557900000000001,1,4,66.48
698,COC(=O)c1cnccc1Br,mol698,Filter9_metal > 0,216.034,1.6306999999999998,0,3,39.19
699,c1c(cc(c(c1[N+](=O)[O-])N)I)Cl,mol699,Filter9_metal > 0,298.467,2.4350000000000005,1,3,69.16
700,Cc1ccc(cc1)S(=O)(=O)N2CCCc3c2ccc(c3)C,mol700,OK,301.411,3.4449400000000026,0,2,37.38
701,c1ccc(c(c1)S(=O)(=O)/N=C\2/CCCCCN2)Cl,mol701,OK,286.78399999999993,2.5908000000000007,1,2,58.53
702,COc1cc(ccc1C(F)(F)F)C=O,mol702,Filter38_aldehyde > 0,204.14699999999996,2.5265000000000004,0,2,26.3
703,c1cc(c(cc1Cl)Cl)/C=N\Nc2nc3c(c(=O)[nH]c(=O)[nH]3)nn2,mol703,OK,352.141,1.1542000000000006,3,7,128.78
704,c1cc(cc(c1)Br)Nc2c3cc(c(cc3ncn2)O)O,mol704,Filter9_metal > 0,332.15700000000004,3.5471000000000013,3,5,78.27000000000001
705,c1cc(nc(c1)Br)C2(CC2)C#N,mol705,Filter9_metal > 0,223.07299999999995,2.399280000000001,0,2,36.68
706,C=C(C(=O)O)OP(=O)(O)O,mol706,OK,168.041,-0.3060000000000001,3,3,104.06
707,CCOC(=O)c1cc(cnc1O)C,mol707,OK,181.19099999999997,1.27232,1,4,59.42
708,CCOC(=O)c1cccc2c1nn(c2)C,mol708,OK,204.22899999999998,1.75,0,4,44.12
709,C/C(=N\Nc1ccccc1)/c2ccc(cc2)Cl,mol709,Filter39_imine > 0,244.725,4.176100000000003,1,2,24.39
710,c1cc(c(cc1Cl)O)OCC(=O)O,mol710,OK,202.59299999999996,1.5090000000000001,2,3,66.76
711,C=C(Cn1ccc(=O)c2c1ccs2)Cl,mol711,Filter82_pyridinium > 0,225.7,2.815500000000001,0,3,22.0
712,Cc1ccc(cc1)Nc2cc(ccn2)C#N,mol712,OK,209.252,3.005300000000001,1,3,48.71
713,C1CCN(C1)C(=O)CN2CCNCC2,mol713,OK,197.28199999999995,-0.48599999999999866,1,3,35.580000000000005
714,c1cc(c(cc1[N+](=O)[O-])C(=O)Cl)F,mol714,Filter2_acyl_phosphyl_sulfonyl_halide > 0,203.55599999999998,2.1129,0,3,60.21
715,Cc1cccc(n1)C(=O)N2CC[C@@H]3C[C@H](O[C@@H]3C2)c4nc(no4)C,mol715,OK,328.37200000000007,2.07374,0,6,81.35000000000001
716,Cc1c(sc(n1)NC(=O)C2CCNCC2)C,mol716,OK,239.34399999999997,1.69804,2,4,54.02
717,c1cc2c(cc1C(=O)Nc3c4ccsc4ncn3)OCCO2,mol717,OK,313.33800000000014,2.7148000000000003,1,6,73.34
718,Cc1ccc(cc1)/N=C/c2cc3ccccc3[nH]c2=O,mol718,OK,262.312,3.5871200000000023,1,2,45.22
719,C=CC[C@@H](c1ccc[nH]1)N,mol719,OK,136.19799999999995,1.5905999999999998,2,1,41.81
720,c1ccc2c(c1)c(cs2)[C@@H]3CCN3,mol720,OK,189.28299999999996,2.9357000000000006,1,2,12.03
721,C1COCCN1C(=O)C[C@@H]2COC[C@H]3[C@@H]2CNC3,mol721,OK,254.32999999999996,-0.2826999999999986,1,4,50.8
722,c1cc(c(=O)n(c1)Cc2cncs2)C(F)(F)F,mol722,Filter82_pyridinium > 0,260.24,2.3719,0,4,34.89
723,C1CNCC=C1OS(=O)(=O)C(F)(F)F,mol723,OK,231.19499999999994,0.7298,1,4,55.4
724,COC(=O)c1nc2c(cccn2)c(n1)Cl,mol724,OK,223.61900000000003,1.4647999999999999,0,5,64.97
725,C/C(=N\NC(=O)N)/C1=CC(CCC1)(C)C,mol725,Filter39_imine > 0,209.29299999999995,2.1671000000000005,2,2,67.48
726,CCc1nc([nH]n1)c2ccc(c(c2)OC)O,mol726,OK,219.244,1.7482999999999995,2,4,71.03
727,c1ccc(cc1)/C=N/Nc2c(nc3ccccc3n2)Cl,mol727,OK,282.73400000000004,3.7292000000000014,1,4,50.17
728,c1ccc2c(c1)ncc(n2)/C=C\3/C(=O)N=C(S3)S,mol728,Filter74_thiol > 0,273.3419999999999,2.529900000000001,1,4,55.21
729,Cc1ccc(c(c1)/C=N/Nc2[nH]c(=O)c(nn2)C)C,mol729,OK,257.29699999999997,1.5361599999999997,2,5,83.03
730,Cc1cc(ccc1[C@@H]2CCN2)Cl,mol730,OK,181.666,2.6828200000000004,1,1,12.03
731,c1cc(c2c(c1)sc(n2)Cl)C(=O)O,mol731,OK,213.64499999999998,2.647900000000001,1,3,50.19
732,c1c(c(cnc1Br)Cl)C(=O)O,mol732,Filter9_metal > 0,236.45199999999997,2.1957,1,2,50.19
733,Cc1c(c(n(n1)c2ccccc2)Cl)/C=N/N3CCCCC3,mol733,OK,302.8090000000002,3.653920000000002,0,4,33.42
734,Cc1ccc(cc1)S(=O)(=O)/N=C\2/NC(=O)CS2,mol734,OK,270.335,0.90272,1,4,75.6
735,c1ccc2c(c1)cnnc2N/N=C/3\CCCCc4c3cccc4,mol735,OK,302.381,4.172400000000002,1,4,50.17
736,C[C@@H]1CN(CC[C@]1(C)O)C(=O)Cn2nccn2,mol736,OK,238.291,-0.1025000000000007,1,5,71.25
737,c1ccc(cc1)Cn2c(c(cn2)C(=O)O)N,mol737,OK,217.22799999999998,1.2117999999999995,2,4,81.14
738,Cn1cc(c2c1cccc2)CC(=O)N3C[C@@H]4CC[C@H](C3)[N@](C4)C,mol738,OK,311.42900000000003,2.2734000000000005,0,3,28.480000000000004
739,Cc1ccc(o1)/C=N/Nc2nc(c(s2)C)C,mol739,OK,235.312,3.1073600000000017,1,5,50.42
740,c1ccnc(c1)CC(=O)N2CCOC3(C2)CNC3,mol740,OK,247.29799999999992,-0.17509999999999998,1,4,54.46000000000001
741,c1cc(c(c(c1)F)CS(=O)(=O)C(F)(F)F)F,mol741,Filter64_halo_ketone_sulfone > 0,260.18299999999994,2.399400000000001,0,2,34.14
742,c1cc2c(cc1Br)CCCN2C(=O)c3cc(c(=O)[nH]c3)Cl,mol742,Filter9_metal > 0,367.63,3.3838000000000017,1,2,53.17
743,CC(C)(C)OC(=O)N1CCNCC12CCCC2,mol743,OK,240.34699999999992,2.1395,1,3,41.57
744,Cc1c(cc(cc1[N+](=O)[O-])F)C(=O)C,mol744,OK,197.16499999999996,2.2449200000000005,0,3,60.21
745,Cn1c(cc(=O)n(c1=O)C)C(=O)N2CC[C@]3(C2)CCCNC3=O,mol745,Filter82_pyridinium > 0,320.34900000000005,-1.1736999999999977,1,6,93.41
746,COc1cc(c(c(c1O)Br)Br)[C@H]2CCN2,mol746,Filter9_metal > 0,337.0110000000001,2.9602000000000013,2,3,41.49
747,Cc1cc(=O)n2c([nH]1)c(c(=O)[nH]2)N=Nc3ccccc3,mol747,Filter5_azo > 0,269.264,2.03972,2,5,94.85
748,c1cc(c2c(c1)ocn2)C(=O)O,mol748,OK,163.13199999999998,1.526,1,3,63.33
749,c1cc(c(c(c1)O)C#N)[N+](=O)[O-],mol749,OK,164.11999999999995,1.17208,1,4,87.16
750,c1ccnc(c1)/C=N/Nc2cnnc(c2Cl)O,mol750,OK,249.661,1.6765999999999994,2,6,83.29
751,CS(=O)(=O)[N@@]1C[C@H]2C[C@H]([C@@H](C1)O2)C(=O)N3CCCC3,mol751,OK,288.3690000000001,-0.3422999999999994,0,4,66.92
752,Cn\1c2ccccc2s/c1=N\N=C\c3ccccn3,mol752,OK,268.34499999999997,2.5696000000000003,0,5,42.54
753,c1ccc(c(c1)/C=N/Nc2ccnc3c2ccc(c3)Cl)Br,mol753,Filter9_metal > 0,360.642,5.096700000000002,1,3,37.28
754,CC(C)c1nc(c(c(n1)O)O)C(=O)OC,mol754,OK,212.20499999999998,0.7977999999999998,2,6,92.54
755,C/C(=N\Nc1ccc2ccccc2n1)/c3ccc4ccccc4c3,mol755,Filter39_imine > 0,311.38800000000003,5.2241000000000035,1,3,37.28
756,c1cnc(cn1)C2(CCC2)N,mol756,OK,149.19699999999997,0.8145,1,3,51.8
757,CNc1cccc(c1[N+](=O)[O-])OC,mol757,OK,182.17899999999997,1.6450999999999998,1,4,64.4
758,CCOC(=O)c1cc(c(nc1O)O)C#N,mol758,OK,208.17299999999997,0.5411799999999998,2,6,103.44
759,Cc1c(c([nH]n1)C[N@]2CC[C@@]3(C2)CCCNC3=O)Cl,mol759,OK,282.775,1.4736199999999997,2,3,61.02
760,c1ccc2c(c1)n(c(=O)o2)CC(=O)N3CCCc4c3c(ccc4)F,mol760,OK,326.32699999999994,2.713000000000001,0,4,55.45
761,CCc1ccc(c(c1)N=Nc2ccccc2)O,mol761,Filter5_azo > 0,226.279,4.370000000000004,1,3,44.95
762,Cc1cc(c(cc1O)C)N=Nc2ccccc2,mol762,Filter5_azo > 0,226.279,4.424440000000002,1,3,44.95
763,c1cc(c(cc1F)[C@H]2CCN2)C(F)(F)F,mol763,OK,219.18099999999995,2.8789000000000007,1,1,12.03
764,Cc1ccc(cc1)N=Nc2c(c(c(=O)n(c2O)C)C#N)C,mol764,Filter5_azo > 0,282.303,2.9948200000000016,1,6,90.74000000000001
765,Cc1ccc(c(c1)OCC2OCCO2)F,mol765,OK,212.21999999999997,1.8858199999999998,0,3,27.69
766,c1cscc1CC(=O)N2C[C@@H]3CCC([C@@H]3C2)(F)F,mol766,OK,271.33199999999994,2.7943000000000007,0,2,20.310000000000002
767,Cc1c(oc(c1C#N)/N=C/c2ccc(o2)c3cccc(c3Cl)Cl)C,mol767,OK,359.21200000000005,6.085520000000003,0,4,62.43
768,CC(C)C(=O)Nc1cccc2c1OCC(=O)N2C,mol768,OK,248.28199999999995,1.6363,1,3,58.64
769,c1cc(ccc1N=Nc2c(nc(nc2Cl)N)N)Cl,mol769,Filter5_azo > 0,283.12199999999996,3.3632,2,6,102.53999999999999
770,C[N@@]1CC=CC(=C1CN)F,mol770,OK,142.177,0.6278000000000001,1,2,29.259999999999998
771,Cn1cccc1C(=O)N2CCc3c(c4cc(ccc4[nH]3)F)C2,mol771,OK,297.33299999999997,2.844000000000001,1,2,41.03
772,c1cc(nc(c1CO)Cl)Br,mol772,Filter9_metal > 0,222.469,1.9898000000000002,1,2,33.120000000000005
773,c1cc([nH]c1)[C@H](C(F)(F)F)N,mol773,OK,164.12999999999997,1.5767999999999998,2,1,41.81
774,CCc1ccc(cc1)N=Nc2c([nH]nc2N)N,mol774,Filter5_azo > 0,230.27499999999998,2.5518999999999994,3,5,105.44
775,CCOc1cc(ccc1C#N)Br,mol775,Filter9_metal > 0,226.07299999999998,2.719480000000001,0,2,33.019999999999996
776,CCOC(=O)c1cc(nc(c1C#N)Cl)C,mol776,Filter94_2_halo_pyridine > 0,224.647,2.0918,0,4,62.98
777,c1cnc([nH]1)/C=N/O,mol777,OK,111.10399999999998,0.2178,2,3,61.269999999999996
778,c1ccc(cc1)N=Nc2c(nn3c2[nH]c4c(c3=O)CCCC4)N,mol778,Filter5_azo > 0,308.34500000000014,2.899,2,6,100.89999999999999
779,c1cc(c(=O)n(c1)Cc2ncccn2)C(F)(F)F,mol779,Filter82_pyridinium > 0,255.19899999999996,1.7054,0,4,47.78
780,c1ccc2c(c1)N(CCS2)C(=O)c3cccc(c3)C(F)(F)F,mol780,OK,323.339,4.457900000000001,0,2,20.310000000000002
781,CN(C)CC(=O)N1C[C@H]2CCN[C@H]2C1,mol781,OK,197.28199999999998,-0.6316999999999982,1,3,35.580000000000005
782,Cc1ccc(cc1NC(=O)N2CC[N@@]([C@@]3(C2)CCC(=O)NCC3)C)Cl,mol782,OK,364.87700000000007,2.4666200000000007,2,3,64.68
783,c1cc(sc1C(=O)CC#N)I,mol783,Filter9_metal > 0,277.086,2.4490800000000004,0,3,40.86
784,CN1CCC[C@@]2(C1=O)CC[N@](C2)S(=O)(=O)c3ccc(cc3Cl)F,mol784,OK,360.838,2.1121,0,3,57.690000000000005
785,c1cc(c(nc1C=O)Cl)Cl,mol785,Filter38_aldehyde > 0,176.00199999999998,2.2009,0,2,29.96
786,CCOc1cc(c(nc1Br)Br)N,mol786,Filter9_metal > 0,295.962,2.5875000000000004,1,3,48.14
787,Cc1cccnc1NC(=O)c2ccc3c(c2)C4(CCCCC4)CN3,mol787,OK,321.42400000000015,4.269720000000002,2,3,54.02
788,Cc1cccc(c1)C(=O)Nc2nccc(n2)C,mol788,OK,227.267,2.34574,1,3,54.88
789,c1cc(c(cc1Br)[C@@H]2CCN2)Br,mol789,Filter9_metal > 0,290.986,3.2460000000000013,1,1,12.03
790,c1cc(c(cc1Br)C(=O)C2CC2)F,mol790,Filter9_metal > 0,243.07499999999993,3.180900000000001,0,1,17.07
791,COC(=O)c1ccc(c(c1F)Cl)F,mol791,OK,206.57499999999996,2.4048000000000007,0,2,26.3
792,Cn1c(c2c(n1)CCC2)NC(=O)C34C[C@H]5C[C@@H](C3)CC(C5)(C4)Br,mol792,Filter9_metal > 0,378.3140000000001,3.5812000000000026,1,3,46.92
793,COC1CC(C1)N,mol793,OK,101.14900000000002,0.12249999999999994,1,2,35.25
794,c1c(c(c(nn1)O)N)[N+](=O)[O-],mol794,OK,156.101,-0.3274000000000003,2,6,115.17000000000002
795,C1[C@@H]2CC(=O)C[C@H]1NC2,mol795,OK,125.17099999999998,0.32739999999999997,1,2,29.1
796,c1cc2c(cc(nc2c(c1)F)CN3CC(C3)c4cccnc4)O,mol796,OK,309.34399999999994,3.0739000000000014,1,4,49.25
797,Cc1cc(c(cc1[N+](=O)[O-])O)F,mol797,OK,171.12699999999998,1.7479200000000001,1,3,63.370000000000005
798,CC(C)COc1ccc(cc1Cl)S,mol798,Filter74_thiol > 0,216.733,3.663500000000002,1,2,9.23
799,Cc1ccc2c(c1)CCCN2C(=O)c3c(ccs3)C,mol799,OK,271.385,3.9579400000000025,0,2,20.310000000000002
800,Cc1ccc(cc1)/N=C/c2cc3cccc(c3[nH]c2=O)C,mol800,OK,276.33900000000006,3.8955400000000022,1,2,45.22
801,CCOc1cc(ccc1C)C(=O)C,mol801,OK,178.23099999999997,2.5963200000000004,0,2,26.3
802,CCOC(=O)c1nccc(n1)Br,mol802,Filter9_metal > 0,231.04899999999998,1.4158000000000002,0,4,52.08
803,c1ccc(c(c1)O)OC(C(F)F)(F)F,mol803,OK,210.12599999999995,2.6289,1,2,29.46
804,Cc1cc(=O)c(c[nH]1)c2nc(no2)c3cccnn3,mol804,OK,255.237,1.1903199999999998,1,6,97.56
805,Cc1ccc(c(c1)C)NC(=O)c2c(=O)[nH]c3ccccc3n2,mol805,OK,293.326,2.7922400000000005,2,3,74.85
806,c1cc(cnc1)CC(=O)N2CCC3(C2)CCNCC3,mol806,OK,259.35299999999995,1.2262,1,3,45.230000000000004
807,c1cc(c([n+](c1)[O-])N)[N+](=O)[O-],mol807,OK,155.113,-0.18959999999999977,1,4,96.1
808,Cc1csc(n1)N/N=C(\C)/c2ccc(cc2)Cl,mol808,Filter39_imine > 0,265.769,3.9410200000000017,1,4,37.28
809,Cc1c(c2ccccc2s1)c3cn(nn3)Cc4nnc5n4CCC5,mol809,OK,336.4240000000001,3.0542200000000017,0,7,61.42
810,c1cc(c(c(c1)Cl)[C@H]2CCN2)Cl,mol810,OK,202.08399999999997,3.027800000000001,1,1,12.03
811,Cc1c(cn(n1)C)C(=O)Nc2cc(cc(c2O)Br)Cl,mol811,Filter9_metal > 0,344.596,3.102320000000002,2,4,67.15
812,Cc1ccccc1c2ccc(c(c2)C)N=Nc3ccccc3C,mol812,Filter5_azo > 0,300.40500000000003,6.694260000000005,0,2,24.72
813,CC(=CC(=O)/C=C(/C)\c1cccs1)C,mol813,Filter44_michael_acceptor2 > 0,206.31,3.6867000000000028,0,2,17.07
814,COc1ccccc1c2[nH]c(cn2)C(=O)O,mol814,OK,218.212,1.7834999999999996,2,3,75.21
815,CO/C=N/c1ccc(cc1)F,mol815,OK,153.15599999999998,2.1319,0,2,21.59
816,c1c(cc(c(c1F)F)F)OC(F)(F)Cl,mol816,OK,232.53499999999997,3.2718,0,1,9.23
817,Cc1c(cc(s1)CNC)Br,mol817,Filter9_metal > 0,220.135,2.5384200000000003,1,2,12.03
818,c1ccc(c(c1)/C=N/Nc2c(nc3ccccc3n2)Cl)O,mol818,OK,298.733,3.4348000000000014,2,5,70.4
819,C1CC2(C[N@](C1)Cc3nc(no3)C4CC4)OCCO2,mol819,OK,265.31299999999993,1.2859,0,6,60.620000000000005
820,Cc1nc(cs1)C[N@]2CC[C@@]3(C2)CCCN(C3=O)C4CCCCC4,mol820,OK,347.52800000000013,3.598720000000003,0,4,36.440000000000005
821,c1ccc2c(c1)c(c(s2)/C=N/c3cccc(c3)Cl)O,mol821,OK,287.771,5.010900000000003,1,3,32.59
822,Cc1nnc(n1C)Cn2cnc3cc(c(cc3c2=O)F)F,mol822,Filter82_pyridinium > 0,291.261,1.1599199999999998,0,6,65.6
823,Cc1c(c(n(n1)c2ccccc2Cl)Cl)/C=N/c3ccc(cc3)C#N,mol823,OK,355.2280000000001,5.1098000000000035,0,4,53.97
824,CCOc1ccc(cc1C(=O)N)Br,mol824,Filter9_metal > 0,244.08799999999997,1.9466999999999999,1,2,52.32
825,c1c(c(cc(c1Cl)Cl)Br)[N+](=O)[O-],mol825,Filter9_metal > 0,270.897,3.6641000000000004,0,2,43.14
826,CCS(=O)(=O)[N@@]1C[C@H](C[C@H]2[C@H]1CCO2)c3nc(no3)C,mol826,OK,301.36800000000005,0.6745200000000002,0,6,85.53
